# Word Corrections TSV Format
# Columns (tab-separated): VERSE_REF	INCORRECT	CORRECT	NOTES (optional)
# VERSE_REF: "BOOK chapter:verse" (e.g., "ΓΕΝΕΣΙΣ 14:22") or "ALL" for global corrections
# Lines starting with # are comments

# Typo Checker Fixes (check_missing_words_for_typos.py)
ΒΑΣΙΛΕΙΩΝ Δ 18:2	Ἄβού	Ἄβου
ΒΑΣΙΛΕΙΩΝ Δ 18:11	ὄρὴ	ὄρη
ΒΑΣΙΛΕΙΩΝ Δ 21:4	Ἰερουσάλὴμ	Ἰερουσαλὴμ	swete
ΒΑΣΙΛΕΙΩΝ Δ 23:4	Κέδρών	Κέδρων
ΒΑΣΙΛΕΙΩΝ Δ 23:6	Κέδρών	Κέδρων
ΒΑΣΙΛΕΙΩΝ Δ 23:8	Βηρσάβεέ	Βηρσαβεέ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 16:33	ξύλατοῦ	ξύλα τοῦ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 16:42	ῷδῶν τοῖ	ᾠδῶν τοῦ
ΕΣΔΡΑΣ 10:11	πατέρῶν	πατέρων	swete
ΝΕΕΜΙΑΣ 2:5	ἐνώπιόν σοῦ	ἐνώπιόν σου	rahlf
ΕΣΘΗΡ 2:8	Σοῦσάν	Σοῦσαν
ΕΣΘΗΡ 7:1	Εἴσῆλθε	Εἴσελθε
ΕΣΘΗΡ 9:10	Ἀμαδάθοῦ	Ἀμαδαθοῦ
ΙΩΒ 34:16	Ἴδὲ	Ἴδε
ΨΑΛΜΟΙ 17:8	ἔντρόμος	ἔντρομος	rahlf
ΨΑΛΜΟΙ 32:8	Φόβηθήτω	Φοβηθήτω	rahlf
ΨΑΛΜΟΙ 118:73	ἔποίησάν	ἐποίησάν
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 3:1	ἐμῶννομίμων	ἐμῶν νομίμων
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 11:30	δένδρὅν	δένδρον
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 26:7	Ἄφελοῦ	Ἀφελοῦ	rahlf + caps
ΑΣΜΑ 4:3	σπάρτίον	σπαρτίον	rahlf
ΗΣΑΙΑΣ 9:4	ἐπισυνήγμένην	ἐπισυνηγμένην	rahlf
ΗΣΑΙΑΣ 13:7	Διάτοῦτο	Διατοῦτο
ΗΣΑΙΑΣ 15:9	Ἄδαμὰ	Ἄδαμα
ΗΣΑΙΑΣ 28:7	τοῦτέστι	τουτέστι
ΗΣΑΙΑΣ 33:5	ἔνεπλήσθη	ἐνεπλήσθη	rahlf
ΗΣΑΙΑΣ 36:18	ἑαῦτοῦ	ἑαυτοῦ	rahlf
ΗΣΑΙΑΣ 37:2	Σόμνᾶν	Σομνᾶν
ΗΣΑΙΑΣ 37:26	πάλαὶ	πάλαι
ΗΣΑΙΑΣ 60:20	Κύριός	Κύριος
ΙΕΡΕΜΙΑΣ 48:16	ἀπέστρέψεν	ἀπέστρεψεν	rahlf
ΙΕΡΕΜΙΑΣ 52:31	Οὐλαιμαδάχὰρ	Οὐλαιμαδάχαρ
ΙΕΖΕΚΙΗΛ 11:7	αὕτὴ	αὐτὴ
ΙΕΖΕΚΙΗΛ 27:24	σχοίνίοις	σχοινίοις	rahlf
ΙΕΖΕΚΙΗΛ 28:13	ἐνέπλήσας	ἐνέπλησας	rahlf
ΙΕΖΕΚΙΗΛ 29:5	πέσῇ	πέσῃ
ΙΕΖΕΚΙΗΛ 43:17	δέκατέσσαρας	δεκατέσσαρας
ΙΕΖΕΚΙΗΛ 45:25	ἑβδόμῷ	ἑβδόμῳ	rahlf
ΙΕΖΕΚΙΗΛ 46:21	ἐξῶτέραν	ἐξωτέραν	rahlf
ΔΑΝΙΗΛ 9:4	καὶ τὸ ἔλεός τοῖς ἀγαπῶσί σε σου καὶ τοῖς φυλάσσουσι, τὰς ἐντολάς σου,	καὶ τὸ ἔλεός σου τοῖς ἀγαπῶσί σε, καὶ τοῖς φυλάσσουσι τὰς ἐντολάς σου,
ΩΣΗΕ 1:2	Ὠσῆέ	Ὠσηέ
ΩΣΗΕ 4:6	τοῦμὴ	τοῦ μὴ
ΕΣΔΡΑΣ Α 6:32	παραβῶσί τὶ	παραβῶσί τι	rahlf - movable ν
ΤΩΒΙΤ 2:13	κλεψιμαῖόν ἐστίν	κλεψιμαῖόν ἐστιν
ΤΩΒΙΤ 11:9	ἄμφότεροι	ἀμφότεροι	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 6:25	ὦμόν σοῦ	ὦμόν σου	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 6:27	Ἐξίχνεύσον	Ἐξίχνευσον	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 18:13	ἄνθρώπου	ἀνθρώπου	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 28:6	ἔχθραίνων	ἐχθραίνων	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 34:23	ἄρτοῖς	ἄρτοις	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 40:6	ἐκπέφευγὼς	ἐκπεφευγὼς	rahlf (Brenton source missing page)
ΣΟΦΙΑ ΣΕΙΡΑΧ 41:10	ἀπώλείαν	ἀπώλειαν	rahlf
ΣΟΦΙΑ ΣΕΙΡΑΧ 50:15	ὑψίστῷ	ὑψίστῳ	rahlf
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:26	φέρονταὶ	φέρονται	rahlf
ΜΑΚΚΑΒΑΙΩΝ Α 2:21	δικαιώματὰ	δικαιώματα	rahlf
ΜΑΚΚΑΒΑΙΩΝ Α 5:8	Ἰούδαίαν	Ἰουδαίαν	rahlf
ΜΑΚΚΑΒΑΙΩΝ Α 8:22	δέλτοῖς	δέλτοις	rahlf
ΜΑΚΚΑΒΑΙΩΝ Α 14:2	συλλάβεῖν	συλλαβεῖν	rahlf
ΜΑΚΚΑΒΑΙΩΝ Β 3:9	διεσάφήσεν	διεσάφησεν
ΜΑΚΚΑΒΑΙΩΝ Β 7:9	ἐσχάτῇ	ἐσχάτῃ	rahlf
ΜΑΚΚΑΒΑΙΩΝ Β 7:23	αὐτοῦνόμους	αὐτοῦ νόμους
ΜΑΚΚΑΒΑΙΩΝ Β 11:6	ὀδύρμῶν	ὀδυρμῶν	rahlf
ΜΑΚΚΑΒΑΙΩΝ Β 15:8	ἔθνῶν	ἐθνῶν	rahlf
ΜΑΚΚΑΒΑΙΩΝ Γ 2:33	Εὐέλπιδές	Εὐέλπιδες
ΜΑΚΚΑΒΑΙΩΝ Γ 3:8	ἄνθρώπους	ἀνθρώπους
ΜΑΚΚΑΒΑΙΩΝ Δ 9:26	ἐναρμοσάμενοί	ἐναρμοσάμενοι	rahlf
ΜΑΚΚΑΒΑΙΩΝ Δ 10:5	πίκρῶς	πικρῶς	rahlf
ΜΑΚΚΑΒΑΙΩΝ Δ 16:16	πατρίουνόμου	πατρίου νόμου
ΜΑΚΚΑΒΑΙΩΝ Δ 16:18	ἀπελαύσατέ	ἀπελαύσατε	rahlf
ΙΟΥΔΙΘ 6:10	πάραδοῦναὶ	παραδοῦναι	rahlf





# Missing Accent Fixes (check_unaccented_words.py)
# Brenton was missing many accents even in the scanned document
# so many of these corrections are of the original, not the ocr.
ΓΕΝΕΣΙΣ 3:14	φαγῃ	φαγῇ
ΓΕΝΕΣΙΣ 3:19	φαγῃ	φαγῇ
ΓΕΝΕΣΙΣ 4:7	ἡσυχασον	ἡσύχασον
ΓΕΝΕΣΙΣ 4:12	ἐσῃ	ἔσῃ
ALL	τον	τὸν	5 matches
ALL	και	καὶ	23 matches
ALL	καἰ	καὶ	7 matches
ΓΕΝΕΣΙΣ 11:25	ἐγεννησεν	ἐγέννησεν
ALL	ἐγενετο	ἐγένετο	2 matches
ΓΕΝΕΣΙΣ 18:11	γυναικεια	γυναικεῖα	rahlf
ALL	δε	δὲ	3 matches
ΓΕΝΕΣΙΣ 21:15	ἀσκου	ἀσκοῦ
ΓΕΝΕΣΙΣ 21:32	ὁρκισμου	ὁρκισμοῦ
ALL	αὐτοις	αὐτοῖς	2 matches
ALL	του	τοῦ	7 matches
ΓΕΝΕΣΙΣ 24:40	Ἀγγελον	Ἄγγελον
ΓΕΝΕΣΙΣ 25:7	ἑβδομηκονταπεντε	ἑβδομηκονταπέντε	personal correction
ΓΕΝΕΣΙΣ 25:9	Ἐφρων	Ἐφρὼν
ΓΕΝΕΣΙΣ 25:30	πυῤῥου	πυῤῥοῦ	rahlf
ΓΕΝΕΣΙΣ 32:7	Ἡσαυ	Ἡσαῦ
ΓΕΝΕΣΙΣ 32:13	εὐ	εὖ	rahlf
ΓΕΝΕΣΙΣ 35:25	Δαν	Δὰν
ALL	αὐτου	αὐτοῦ	6 matches
ΓΕΝΕΣΙΣ 40:13	Ετι	Ἔτι
ALL	οὐρανου	οὐρανοῦ	2 matches
ALL	παιδων	παίδων	2 matches
ΓΕΝΕΣΙΣ 45:17	εἰπον	εἰπὸν
ALL	Αἰγυπτου	Αἰγύπτου	2 matches
ΓΕΝΕΣΙΣ 46:17	Ἰεμνα	Ἰεμνὰ
ALL	αὐτους	αὐτούς	2 matches, both at end of clauses
ΓΕΝΕΣΙΣ 49:17	γενηθητω	γενηθήτω
ΕΞΟΔΟΣ 1:11	πολις	πόλις
ΕΞΟΔΟΣ 2:7	θηλάσει σαι τὸ παιδὶον σοι τὸ παιδίον	θηλάσει σοι τὸ παιδίον
ALL	αὐτων	αὐτῶν	6 matches
ΕΞΟΔΟΣ 3:16	οὐν	οὖν	rahlf
ALL	ἡμων	ἡμῶν	2 matches
ALL	αὐτῳ	αὐτῷ	5 matches
ΕΞΟΔΟΣ 7:10	θεραποντων	θεραπόντων
ΕΞΟΔΟΣ 9:32	ἐπληγησαν	ἐπλήγησαν
ΕΞΟΔΟΣ 11:5	πρωτοτοκου παντος	πρωτοτόκου παντὸς
ALL	ἐσται	ἔσται	2 matches
ΕΞΟΔΟΣ 13:16	ἀσαλευτον	ἀσάλευτον
ΕΞΟΔΟΣ 13:16	ὀφθαλμων	ὀφθαλμῶν
ΕΞΟΔΟΣ 14:25	φυγωμεν	φύγωμεν
ΕΞΟΔΟΣ 24:12	ἐντολας	ἐντολὰς
ΕΞΟΔΟΣ 27:20	ἀτρυγον	ἄτρυγον
ΕΞΟΔΟΣ 28:4	ποιησουσι	ποιήσουσι
ΕΞΟΔΟΣ 28:22	λογιον	λόγιον
ΕΞΟΔΟΣ 28:32	ὑφαντου	ὑφάντου
ΕΞΟΔΟΣ 31:17	ἡμεραις	ἡμέραις
ΕΞΟΔΟΣ 34:1	λαξευσον	λάξευσον
ΕΞΟΔΟΣ 34:18	φαγῃ	φάγῃ
ΕΞΟΔΟΣ 35:7	ὑακινθινα	ὑακίνθινα
ΕΞΟΔΟΣ 35:28	συνθεσιν	σύνθεσιν
ΕΞΟΔΟΣ 39:6	ἑβδομηκοντα	ἑβδομήκοντα
ΕΞΟΔΟΣ 39:8	αὐτον	αὐτοῦ
ΕΞΟΔΟΣ 40:18	κεφαλιδας	κεφαλίδας
ΛΕΥΙΤΙΚΟΝ 1:12	διελουσιν	διελοῦσιν
ΛΕΥΙΤΙΚΟΝ 3:1	τω	τε
ΛΕΥΙΤΙΚΟΝ 8:28	μεριδι	μερίδι
ΛΕΥΙΤΙΚΟΝ 12:4	οὐξ	οὐχ	rahlf
ΛΕΥΙΤΙΚΟΝ 12:6	θυγατρι	θυγατρὶ
ΛΕΥΙΤΙΚΟΝ 14:2	νὁμος	νόμος
ΛΕΥΙΤΙΚΟΝ 14:13	ἱερει	ἱερεῖ
ΛΕΥΙΤΙΚΟΝ 14:51	ἐσφαγμενου	ἐσφαγμένου
ΛΕΥΙΤΙΚΟΝ 16:21	ἑτοιμου	ἑτοίμου
ΛΕΥΙΤΙΚΟΝ 19:36	ὑμιν	ὑμῖν
ΛΕΥΙΤΙΚΟΝ 20:17	ἐνωπιον	ἐνώπιον
ΛΕΥΙΤΙΚΟΝ 26:20	ἀγρου	ἀγροῦ
ΛΕΥΙΤΙΚΟΝ 26:35	γη	γῆ
ΑΡΙΘΜΟΙ 3:27	Χεβρων	Χεβρὼν
ΑΡΙΘΜΟΙ 6:5	ηὐξατο	ηὔξατο
ΑΡΙΘΜΟΙ 7:38	Θυϊσκην	Θυίσκην	rahlf
ΑΡΙΘΜΟΙ 9:15	νεφελη	νεφέλῃ
ALL	Αἰγυπτῳ	Αἰγύπτῳ
ΑΡΙΘΜΟΙ 14:39	ἐπενθησεν	ἐπένθησεν
ΑΡΙΘΜΟΙ 15:15	νὀμος	νόμος
ΑΡΙΘΜΟΙ 15:26	συναγωγην	συναγωγὴν
ΑΡΙΘΜΟΙ 16:14	Ἀρχων	Ἄρχων
ΑΡΙΘΜΟΙ 17:23	ἐγενετο	ἐγένετο
ΑΡΙΘΜΟΙ 18:29	ἀφαιρεμα	ἀφαίρεμα
ΑΡΙΘΜΟΙ 20:4	τα	τὰ
ΑΡΙΘΜΟΙ 20:22	Καδης	Κάδης
ALL	εἰπε	εἶπε	3 matches
ΑΡΙΘΜΟΙ 21:35	αὐτον	αὐτοῦ
ALL	Θεου	Θεοῦ	4 matches
ΑΡΙΘΜΟΙ 25:12	εἰπον	εἰπὸν	rahlf, matches brentons eng trans
ΑΡΙΘΜΟΙ 26:3	Μωἀβ	Μωὰβ
ΑΡΙΘΜΟΙ 26:38	χιλιαδες	χιλιάδες
ΑΡΙΘΜΟΙ 26:43	Σωφανι	Σωφανί	accent swete, spelling brenton
ΑΡΙΘΜΟΙ 27:1	Μαχιρ	Μαχὶρ	accent swete, spelling brenton
ΑΡΙΘΜΟΙ 29:8	ἀμνους	ἀμνοὺς
ΑΡΙΘΜΟΙ 29:13	δυο	δύο
ΑΡΙΘΜΟΙ 29:32	ἑβδομῃ	ἑβδόμῃ
ΑΡΙΘΜΟΙ 29:35	ποιησετε	ποιήσετε
ΑΡΙΘΜΟΙ 31:50	ἐμπλοκιον	ἐμπλόκιον
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 3:11	μηκος	μῆκος
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 6:10	Ἰσαακ	Ἰσαὰκ
ALL	ὑμων	ὑμῶν	2 matches
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 12:21	φαγῃ	φαγῇ
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 12:22	φαγῃ	φαγῇ
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 15:21	τυφλον	τυφλὸν
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 15:23	φἀγεσθε	φάγεσθε
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 16:15	Κυρἱω	Κυρίῳ
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 23:20	τοκον	τόκον
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 25:5	ἠν	ᾖ
ALL	πας	πᾶς	2 matches
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 27:12	Ἰουδας	Ἰούδας
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 28:4	γης	γῆς
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 32:17	Εθυσαν	Ἔθυσαν
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 34:1	ἀνεβη	ἀνέβη
ΙΗΣΟΥΣ ΝΑΥΗ 4:1	Ἰορδανην	Ἰορδάνην
ΙΗΣΟΥΣ ΝΑΥΗ 4:6	λιθοι	λίθοι
ΙΗΣΟΥΣ ΝΑΥΗ 4:21	υἱοι	υἱοὶ
ΙΗΣΟΥΣ ΝΑΥΗ 9:8	οἰκεται	οἰκέται
ΙΗΣΟΥΣ ΝΑΥΗ 10:3	Ἰεφθα	Ἰεφθᾶ
ΙΗΣΟΥΣ ΝΑΥΗ 13:23	αὑτη	αὕτη
ΙΗΣΟΥΣ ΝΑΥΗ 13:25	προσωπον	πρόσωπον
ΙΗΣΟΥΣ ΝΑΥΗ 13:31	υἱοις	υἱοῖς
ΙΗΣΟΥΣ ΝΑΥΗ 16:8	Χελκανα	Χελκανά
ΙΗΣΟΥΣ ΝΑΥΗ 16:10	ταυτης	ταύτης
ΙΗΣΟΥΣ ΝΑΥΗ 18:9	ἑπτα	ἑπτὰ
ΙΗΣΟΥΣ ΝΑΥΗ 22:33	υἱων	υἱῶν
ΚΡΙΤΑΙ 4:19	ὑδωρ	ὕδωρ
ΚΡΙΤΑΙ 5:15	ἀρχηγοι	ἀρχηγοὶ
ΚΡΙΤΑΙ 14:3	συ	σὺ
ΚΡΙΤΑΙ 18:27	ἐποιησε	ἐποίησε
ΚΡΙΤΑΙ 19:25	ἀνηρ	ἀνὴρ
ΚΡΙΤΑΙ 20:4	ἀπεκριθη	ἀπεκρίθη
ΡΟΥΘ 1:6	ἀνεστη	ἀνέστη
ΡΟΥΘ 4:1	ἐκαθισεν	ἐκάθισεν
ΒΑΣΙΛΕΙΩΝ Α 9:6	ἐπορευθημεν	ἐπορεύθημεν
ΒΑΣΙΛΕΙΩΝ Α 14:36	προσελθωμεν	προσέλθωμεν
ΒΑΣΙΛΕΙΩΝ Α 14:50	ʼΑβεννηρ	Ἀβεννὴρ
ΒΑΣΙΛΕΙΩΝ Α 15:1	βασιλεα	βασιλέα
ΒΑΣΙΛΕΙΩΝ Α 15:12	το πρωΐ	τοπρωΐ
ΒΑΣΙΛΕΙΩΝ Α 17:9	ἐαν	ἐὰν
ΒΑΣΙΛΕΙΩΝ Α 19:11	ἀγγελους	ἀγγέλους
ΒΑΣΙΛΕΙΩΝ Α 20:19	ἐπισκεψῃ	ἐπισκέψῃ
ΒΑΣΙΛΕΙΩΝ Α 22:9	ἑωρακα	ἑώρακα
ΒΑΣΙΛΕΙΩΝ Α 22:14	οἰκῳ	οἴκῳ
ΒΑΣΙΛΕΙΩΝ Α 24:9	βασιλευ	βασιλεῦ
ΒΑΣΙΛΕΙΩΝ Α 27:11	ἀναγγειλωσιν	ἀναγγείλωσιν
ΒΑΣΙΛΕΙΩΝ Β 1:5	ἀπαγγελλοντι	ἀπαγγέλλοντι
ΒΑΣΙΛΕΙΩΝ Β 3:14	υἱον	υἱὸν
ΒΑΣΙΛΕΙΩΝ Β 6:17	Δαυιδ	Δαυὶδ
ΒΑΣΙΛΕΙΩΝ Β 9:7	φαγῃ	φαγῇ
ΒΑΣΙΛΕΙΩΝ Β 13:29	ἡμιονον	ἡμίονον
ΒΑΣΙΛΕΙΩΝ Β 15:18	Χελεθι	Χελεθὶ
ΒΑΣΙΛΕΙΩΝ Β 17:20	το	τοῦ
ALL	βασιλεα	βασιλέα	3 matches
ΒΑΣΙΛΕΙΩΝ Β 23:21	ῥἀβδῳ	ῥάβδῳ
ΒΑΣΙΛΕΙΩΝ Γ 2:17	εἰπον	εἰπὸν
ΒΑΣΙΛΕΙΩΝ Γ 2:35e	τἠν	τὴν
ΒΑΣΙΛΕΙΩΝ Γ 5:12	ᾠδαι	ᾠδαὶ
ΒΑΣΙΛΕΙΩΝ Γ 6:7	ἀκροτομοις	ἀκροτόμοις
ΒΑΣΙΛΕΙΩΝ Γ 6:16	ἁγιον	ἅγιον
ΒΑΣΙΛΕΙΩΝ Γ 8:15	σημερον	σήμερον
ΒΑΣΙΛΕΙΩΝ Γ 8:36	λαῳ	λαῷ
ΒΑΣΙΛΕΙΩΝ Γ 16:28a	αὐτοὐ	αὐτοῦ
ΒΑΣΙΛΕΙΩΝ Γ 17:3	Χοῤῥαθ	Χοῤῥὰθ
ΒΑΣΙΛΕΙΩΝ Γ 18:40	συνελαβον	συνέλαβον
ΒΑΣΙΛΕΙΩΝ Δ 7:4	ἐμπεσωμεν	ἐμπέσωμεν
ΒΑΣΙΛΕΙΩΝ Δ 7:9	πλησιον	πλησίον
ΒΑΣΙΛΕΙΩΝ Δ 9:3	εἰπον	εἰπὸν
ΒΑΣΙΛΕΙΩΝ Δ 9:37	Ἰεζραλ	Ἰεζράελ
ΒΑΣΙΛΕΙΩΝ Δ 14:1	ἐβασιλευσεν	ἐβασίλευσεν
ΒΑΣΙΛΕΙΩΝ Δ 14:20	ῃραν	ἦραν
ΒΑΣΙΛΕΙΩΝ Δ 15:29	ἀπῳκισεν	ἀπῴκισεν
ΒΑΣΙΛΕΙΩΝ Δ 18:21	ῥἁβδον	ῥάβδον
ΒΑΣΙΛΕΙΩΝ Δ 23:6	Κεδρων	Κέδρων
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 2:4	Ζαρα	Ζαρά
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 4:22	αὐτος	αὐτοὺς
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 7:11	ἑπτα καίδεκα	ἑπτακαίδεκα
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 11:4	Δανιδ	Δαυὶδ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 15:20	Ὠνι	Ὠνὶ	swete accent, brenton spelling
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 16:5	Ἀβδεδομ	Ἀβδεδόμ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 16:8	Ὠδη	ᾨδή
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 18:10	Ἁδρααζαρ	Ἁδραάζαρ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 22:8	ἐμου	ἐμοῦ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 23:21	Ἐλεαζαρ	Ἐλεαζὰρ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 8:14	ἡμερᾳ	ἡμέρᾳ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 9:31	ἐβασιλευσε	ἐβασίλευσε
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 13:2	πολεμος	πόλεμος
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 14:10	πεποιθαμεν	πεποίθαμεν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 17:11	Ἀραβες	Ἄραβες
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 26:14	δυναμει	δυνάμει
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 31:4	μεριδα	μερίδα
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 33:21	ἑβασιλευσεν	ἑβασίλευσεν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 36:4	Ἰωαχαζ	Ἰωαχὰζ
ΕΣΔΡΑΣ 8:3	συστρεμμα	σύστρεμμα
ΕΣΔΡΑΣ 9:15	ἡμεις	ἡμεῖς
ΕΣΔΡΑΣ 10:38	υἱοἱ	υἱοὶ
ΝΕΕΜΙΑΣ 3:35	λιθων	λίθων
ALL	τους	τοὺς	2 matches
ΝΕΕΜΙΑΣ 5:13	ἀμην	ἀμήν
ΝΕΕΜΙΑΣ 7:70	ἐργον	ἔργον
ΝΕΕΜΙΑΣ 12:21	Ἀσαβιας	Ἁσαβίας
ΕΣΘΗΡ 1:1g	θλιψις	θλίψις
ALL	πατερα	πατέρα	2 matches
ΙΩΒ 12:18	περιεδησε	περιέδησε
ΙΩΒ 17:13	γνοφῳ	γνόφῳ
ΙΩΒ 25:2	ὑψιστῳ	ὑψίστῳ
ΙΩΒ 27:14	δἐ	δὲ
ΙΩΒ 33:23	χιλιοι αγγελοι	χίλιοι ἄγγελοι
ΙΩΒ 34:30	ἀνθρωπον	ἄνθρωπον
ΨΑΛΜΟΙ 4:1	τᾠ	τῷ
ΨΑΛΜΟΙ 5:5	παροικησει	παροικήσει
ΨΑΛΜΟΙ 16:6	ἐκεκραξα	ἐκέκραξα
ALL	Οτι	Ὅτι	2 matches
ΨΑΛΜΟΙ 26:3	ἐλπιζω	ἐλπίζω
ΨΑΛΜΟΙ 26:14	Κυριον	Κύριον
ΨΑΛΜΟΙ 37:8	ἐπλησθη	ἐπλήσθη
ΨΑΛΜΟΙ 58:5	Ανευ	Ἄνευ
ΨΑΛΜΟΙ 68:17	ἐμε	ἐμέ
ΨΑΛΜΟΙ 77:9	ἐντεινοντες	ἐντείνοντες
ΨΑΛΜΟΙ 77:17	παρεπικραναν	παρεπίκραναν
ΨΑΛΜΟΙ 77:62	ἐχθρου	ἐχθροῦ
ΨΑΛΜΟΙ 81:5	θεμελια	θεμέλια
ΨΑΛΜΟΙ 88:51	ὀνειδισμου	ὀνειδισμοῦ
ΨΑΛΜΟΙ 103:21	Σκυμνοι	Σκύμνοι
ΨΑΛΜΟΙ 104:2	Ασατε	Ἄσατε
ΨΑΛΜΟΙ 117:6	ποιησει	ποιήσει
ΨΑΛΜΟΙ 146:11	ἐλπιζουσιν	ἐλπίζουσιν
ALL	Κυριου	Κυρίου	2 matches
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 9:18d	ζησῃς	ζήσῃς
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 15:30	φημη	φήμη
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 23:14	Συ	Σὺ
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 29:5	φιλου	φίλου
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 31:30	γυναικος	γυναικός
ΕΚΚΛΗΣΙΑΣΤΗΣ 3:22	ἀνθρωπος	ἄνθρωπος
ΕΚΚΛΗΣΙΑΣΤΗΣ 6:2	ὑπαρχοντα	ὑπάρχοντα
ΕΚΚΛΗΣΙΑΣΤΗΣ 9:3	καρδια	καρδία
ΕΚΚΛΗΣΙΑΣΤΗΣ 11:3	ξυλον	ξύλον
ΑΣΜΑ 2:17	ἀδελφιδε	ἀδελφιδέ
ΗΣΑΙΑΣ 7:1	Ἀραμ	Ἀρὰμ
ΗΣΑΙΑΣ 7:9	Σομορων	Σομορὼν
ΗΣΑΙΑΣ 10:30	Λαϊσα	Λάϊσα
ΗΣΑΙΑΣ 14:32	Σιων	Σιὼν
ΗΣΑΙΑΣ 17:14	πριν	πρὶν
ΗΣΑΙΑΣ 18:4	ἀμητο	ἀμητοῦ
ALL	ἡμερᾳ	ἡμέρᾳ	2 matches
ΗΣΑΙΑΣ 28:10	ἐτι	ἔτι
ΗΣΑΙΑΣ 35:2	Ἰορδανου	Ἰορδάνου
ΗΣΑΙΑΣ 43:17	ἰσχυρον	ἰσχυρόν
ΗΣΑΙΑΣ 48:20	ἀναγγειλατε	ἀναγγείλατε
ΗΣΑΙΑΣ 66:20	ἁρματων	ἁρμάτων
ΙΕΡΕΜΙΑΣ 4:6	Βοῤῥα	Βοῤῥᾶ
ΙΕΡΕΜΙΑΣ 14:17	ἡμερας	ἡμέρας
ΙΕΡΕΜΙΑΣ 16:11	ὀπισω	ὀπίσω
ΙΕΡΕΜΙΑΣ 16:16	ἁλιευσουσιν	ἁλιεύσουσιν
ΙΕΡΕΜΙΑΣ 20:10	φιλοι	φίλοι
ΙΕΡΕΜΙΑΣ 37:18	ἀποικιαν	ἀποικίαν
ΙΕΡΕΜΙΑΣ 38:14	ἱερεων	ἱερέων
ΙΕΡΕΜΙΑΣ 39:30	νεὁτητος	νεότητος
ΙΕΡΕΜΙΑΣ 40:4	βασιλεως	βασιλέως
ΙΕΡΕΜΙΑΣ 42:3	Ἰεχονιαν	Ἰεχονίαν
ΙΕΡΕΜΙΑΣ 50:5	γῃ	γῇ
ΙΕΡΕΜΙΑΣ 51:24	ἀκουσατε	ἀκούσατε
